globalName,vietnameseName,value
Slightly Damaged Wooden Plank: 100832,Ván Gỗ Cũ Nát: 100832,100832
Somewhat Rotten Wooden Plank: 100833,Ván Gỗ Mục: 100833,100833
[CHS] - (test)雷樱大祓要略: 100834,[CHS] - (test)雷樱大祓要略: 100834,100834
Smaragdus Jadeite: 100835,Thúy Ngọc Nham: 100835,100835
Smaragdus Nephrite Fragment: 100836,Mảnh Thúy Hàm Nham: 100836,100836
The Jade Mystery's Affidavit: 100837,"Giấy Chứng Nhận Từ ""Giải Thuý Hàng"": 100837",100837
Ministry of Civil Affairs' Affidavit: 100838,Hồ Sơ Tổng Vụ: 100838,100838
Bubu Pharmacy's Affidavit: 100839,Băng Chứng Của Nhà Thuốc Bubu: 100839,100839
Fresh Slime Condensate: 100840,Dịch Slime Tươi Ngon: 100840,100840
Minacious Isle Mural: 100841,Bích Họa Đảo Nguy Nan: 100841,100841
Broken Isle Mural: 100842,Bích Họa Đảo Vỡ Vụn: 100842,100842
Nameless Island Mural: 100843,Bích Họa Đảo Không Tên: 100843,100843
Twinning Isle Mural: 100844,Bích Họa Đảo Song Sinh: 100844,100844
Illegible Notes: 100845,Ghi Chép Đã Phai: 100845,100845
Fresh Fish: 100846,Thịt Cá Tươi Ngon: 100846,100846
[CHS] - (test)残破的笔记上: 100847,[CHS] - (test)残破的笔记上: 100847,100847
[CHS] - (test)残破的笔记下: 100848,[CHS] - (test)残破的笔记下: 100848,100848
Ragged List of Goods: 100849,Danh Sách Hàng Hóa Bị Hỏng: 100849,100849
Cargo Bag Fished Out From Water: 100850,Túi Hàng Tìm Thấy Trong Nước: 100850,100850
Nameless Islet Mural: 100851,Bích Họa Đảo Vô Danh: 100851,100851
Clear Image: 100852,Hình Ảnh Rõ Ràng: 100852,100852
Somewhat Clear Image: 100853,Hình Ảnh Cũng Xem Như Rõ Ràng: 100853,100853
Rather Foggy Image: 100854,Hình Ảnh Hơi Mờ: 100854,100854
A Discarded Blade: 100855,Thanh Đao Bị Vứt Bỏ: 100855,100855
A Jug of Wine: 100856,Một Bình Rượu: 100856,100856
A Masterless Blade: 100857,Thanh Đao Vô Chủ: 100857,100857
Bag of Flower Seeds: 100858,Một Túi Hạt Giống Hoa: 100858,100858
Mysterious Conch: 100859,Ốc Biển Kỳ Lạ: 100859,100859
[CHS] - （test）寻人启事: 100860,[CHS] - （test）寻人启事: 100860,100860
The Sage Aetolia Will Die Tomorrow: 100861,Hiền Giả Aetolia Sẽ Mất Vào Ngày Mai: 100861,100861
The Honest Cat's Little Lie: 100862,Lời Nói Dối Của Mèo Thành Thật: 100862,100862
Literature Club: 100863,Hội Văn Học: 100863,100863
Rust-Worn Key: 100864,Chìa Khóa Gỉ Sét: 100864,100864
Mask of Memories: 100865,Mặt Nạ Đầy Ký Ức: 100865,100865
The Violet Oni's Blade: 100866,"Thanh Đao ""Tử Quỷ"": 100866",100866
The Crimson Oni's Blade: 100867,"Thanh Đao ""Xích Quỷ"": 100867",100867
Fortune Slip: 100868,"""Thẻ Ngự Thần"": 100868",100868
Fortune Slip: 100869,"""Thẻ Ngự Thần"": 100869",100869
Fortune Slip: 100870,"""Thẻ Ngự Thần"": 100870",100870
Fortune Slip: 100871,"""Thẻ Ngự Thần"": 100871",100871
Fortune Slip: 100872,"""Thẻ Ngự Thần"": 100872",100872
Fortune Slip: 100873,"""Thẻ Ngự Thần"": 100873",100873
Fortune Slip: 100874,"""Thẻ Ngự Thần"": 100874",100874
Chang the Ninth's Gift: 100875,Quà Cho Thường Cửu Gia: 100875,100875
Zhenyu's Gift: 100876,Quà Cho Zhenyu: 100876,100876
Cage Key: 100880,Chìa Khóa Nhà Giam: 100880,100880
Metal Key: 100881,Chìa Khoá Kim Loại: 100881,100881
Atsuko's Letter: 100882,Thư Nhà Của Atsuko: 100882,100882
Illegible Fortune Slip: 100883,Thẻ Phai Mờ: 100883,100883
Damaged Note: 100884,Mẫu Giấy Vụn: 100884,100884
Luxurious Silk Cloth: 100885,Tơ Lụa Hoa Lệ: 100885,100885
Special Recipe: 100886,Công Thức Đặc Biệt: 100886,100886
[CHS] - （test）打包好的烤蘑菇披萨: 100887,[CHS] - （test）打包好的烤蘑菇披萨: 100887,100887
[CHS] - （test）华丽的着物: 100888,[CHS] - （test）华丽的着物: 100888,100888
Chef Mao's Special Jueyun Chili Chicken: 100889,Gà Cay Nồng Đặc Biệt: 100889,100889
Xiangling's Handwritten Notes: 100890,Sổ Tay Của Xiangling: 100890,100890
Yellowed Letter: 100891,Phong Thư Ngả Vàng: 100891,100891
Vahid's Kneaded Onigiri: 100892,Cơm Nắm Vahid: 100892,100892
Naganohara Fireworks Note: 100893,"Mẫu Giấy Của ""Tiệm Pháo Hoa Naganohara"": 100893",100893
Spirit Pearl: 100894,Ngự Linh Châu: 100894,100894
Key of the Moon-Bathed Deep: 100895,Chìa Khóa Vực Tắm Trăng: 100895,100895
Strange Bottle: 100896,Bình Nước Kỳ Lạ: 100896,100896
"Water Welling With ""Wishes"": 100897",Nước Ước Nguyện: 100897,100897
Spiritherb Water: 100898,Nước Cần Cho Linh Thảo: 100898,100898
Rinzou's Letter: 100899,Thư Của Rinzou: 100899,100899
Rinzou's Signet: 100900,Phù Hiệu Của Rinzou: 100900,100900
Hidden Ledger: 100901,Sổ Sách Nặc Danh: 100901,100901
Komore Teahouse Invitation Letter: 100902,"Thư Mời Của ""Phòng Trà Komore"": 100902",100902
A Love Letter(?): 100903,Như Là Bức Thư Tình: 100903,100903
Cooked Meat: 100904,Thịt Nấu Chín: 100904,100904
"""The Seventh Samurai"" Script: 100905","Kịch Bản ""Vị Samurai Thứ 7"": 100905",100905
[CHS] - (test)带信封的信: 100906,[CHS] - (test)带信封的信: 100906,100906
A Note Left by Someone: 100907,Mẫu Giấy Của Ai Đó: 100907,100907
Bamboo Slip: 100908,Thẻ Trúc: 100908,100908
Bamboo Slip: 100909,Thẻ Trúc: 100909,100909
Bamboo Slip: 100910,Thẻ Trúc: 100910,100910
Bamboo Slip: 100911,Thẻ Trúc: 100911,100911
Bamboo Slip: 100912,Thẻ Trúc: 100912,100912
Bamboo Slip: 100913,Thẻ Trúc: 100913,100913
Bamboo Slip: 100914,Thẻ Trúc: 100914,100914
[CHS] - (test)破破烂烂的纸片: 100915,[CHS] - (test)破破烂烂的纸片: 100915,100915
Lightly-Perfumed Letter: 100916,Thư Mang Mùi Thơm: 100916,100916
Travel Permit: 100917,Giấy Thông Hành: 100917,100917
Kujou Kamaji's Letter: 100918,Thư Của Kujou Kamaji: 100918,100918
Snack Box: 100919,Hộp Điểm Tâm: 100919,100919
Dull Golden Bridle: 100920,Dây Cương Ảm Đạm: 100920,100920
Golden Bridle: 100921,Dây Cương: 100921,100921
Reins of Revival Fragment (The Narrows): 100922,Mảnh Dây Cương Hồi Sinh Lối Mòn Khe Núi: 100922,100922
Reins of Revival Fragment (Temple): 100923,Mảnh Dây Cương Hồi Sinh Trước Đền: 100923,100923
Reins of Revival Fragment (Serpent's Heart): 100924,Mảnh Dây Cương Hồi Sinh Trái Tim Mãng Xà: 100924,100924
Reins of Revival: 100925,Dây Cương Hồi Sinh: 100925,100925
Offerings of The Narrows: 100926,Cống Phẩm Trong Lối Mòn Khe Núi: 100926,100926
Offerings of the Temple: 100927,Cống Phẩm Trước Đền: 100927,100927
Offerings of the Serpent's Heart: 100928,Cống Phẩm Trái Tim Mãng Xà: 100928,100928
The Serpent and Drakes of Tokoyokoku: 100929,Truyền Thuyết Long Xà Của Vương Quốc Tokoyo: 100929,100929
Bathysmal Vishap Experimental Records: 100930,Ghi Chép Thí Nghiệm Rồng Biển Sâu: 100930,100930
Before Sun and Moon: 100931,Nhật Nguyệt Tiền Truyện: 100931,100931
Hydrological Studies in Byakuyakoku: 100932,Địa Lý Thủy Văn Học Vương Quốc Đêm Trắng: 100932,100932
"In the Light, Beneath the Shadow: 100933","Trong Ánh Sáng, Dưới Bóng Tối: 100933",100933
Key Sigil: 100934,Ấn Khóa: 100934,100934
Key Sigil: 100935,Ấn Khóa: 100935,100935
Key Sigil: 100936,Ấn Khóa: 100936,100936
Key Sigil: 100937,Ấn Khóa: 100937,100937
Key Sigil: 100938,Ấn Khóa: 100938,100938
Bloodbranch Coral: 100939,San Hô Máu: 100939,100939
Divine Bridle: 100940,Dây Cương Thánh Thần: 100940,100940
Date's Medal of Recognition: 100941,Chứng Nhận Của Date: 100941,100941
Date's Medal of Recognition: 100942,Chứng Nhận Của Date: 100942,100942
Secret Room Key: 100943,Chìa Khóa Mật Thất: 100943,100943
Waters of Lethe: 100944,Nước Vong Xuyên: 100944,100944
Dragonbone Orb: 100945,Ngọc Long Cốt: 100945,100945
Key to Some Place: 100946,Chìa Khóa Đến Một Nơi Nào Đó: 100946,100946
Key to Some Place: 100947,Chìa Khóa Đến Một Nơi Nào Đó: 100947,100947
Key to Some Place: 100948,Chìa Khóa Đến Một Nơi Nào Đó: 100948,100948
Sun-Dried Sweet Flower: 100949,Hoa Ngọt Phơi Khô: 100949,100949
Peculiar Pinion: 100950,Chiếc Lông Kỳ Lạ: 100950,100950
Maushiro: 100951,Maushiro: 100951,100951
Maushiro: 100952,Maushiro: 100952,100952
[CHS] - （test）雷鸟破损羽毛: 100953,[CHS] - （test）雷鸟破损羽毛: 100953,100953
[CHS] - （test）雷鸟羽毛小道具: 100954,[CHS] - （test）雷鸟羽毛小道具: 100954,100954
An Onikabuto Affected by Tatarigami: 100955,Onikabuto Bị Ảnh Hưởng Bởi Họa Thần: 100955,100955
Missing Component(s): 100956,Linh Kiện Thất Lạc: 100956,100956
Funerary Mask: 100957,Mặt Nạ Chết Chóc: 100957,100957
Musoujin Gorge: 100958,Hẻm Núi Musoujin - Ngọc Khảm Trụ: 100958,100958
Musoujin Gorge: 100959,Hẻm Núi Musoujin - Trấn Thạch: 100959,100959
Serpent's Head: 100960,Đầu Thần Rắn - Ngọc Khảm Trụ: 100960,100960
Serpent's Head: 100961,Đầu Thần Rắn - Trấn Thạch: 100961,100961
Jakotsu Mine: 100962,Hầm Mỏ Jakotsu - Ngọc Khảm Trụ: 100962,100962
Jakotsu Mine: 100963,Hầm Mỏ Jakotsu - Trấn Thạch: 100963,100963
Fort Mumei: 100964,Đồn Mumei - Ngọc Khảm Trụ: 100964,100964
Fort Mumei: 100965,Đồn Mumei - Trấn Thạch: 100965,100965
Naku Weed Seed: 100966,Hạt Giống Cỏ Naku: 100966,100966
High-Quality Chilled Meat: 100967,Thịt Tươi Lạnh Hảo Hạng: 100967,100967
Piping-Hot Braised Meat: 100968,Thịt Rừng Kho Tàu Nóng Hổi: 100968,100968
Family Letter: 100969,Một Bức Thư Nhà: 100969,100969
Tattered Letter: 100970,Giấy Viết Thư Rách Nát: 100970,100970
Pharmacist's Notebook (I): 100971,Nhật Ký Dược Sư I: 100971,100971
Pharmacist's Notebook (II): 100972,Nhật Ký Dược Sư II: 100972,100972
Pharmacist's Notebook (III): 100973,Nhật Ký Dược Sư III: 100973,100973
Unsealed Letter: 100974,Bức Thư Mở: 100974,100974
Inaba Tousaburou Kyuuzou's Final Words: 100975,Tuyệt Bút Inaba Tousaburou Kyuuzou: 100975,100975
Star-Shaped Gem: 100976,Châu Báu Ánh Sao: 100976,100976
Stone Slate: 100977,Phiến Đá: 100977,100977
Kamuijima Cannon Map: 100978,Bản Đồ Pháo Kamuijima: 100978,100978
Secret Notes: 100979,Nhật Ký Bí Mật: 100979,100979
High-Quality Rice: 100980,Lúa Nước Hảo Hạng: 100980,100980
Fragrant Rice Pudding: 100981,Pudding Gạo Thơm Lừng: 100981,100981
Anemo Slime-Swallowed Bamboo Shoots: 100982,Măng Từng Bị Slime Phong Nuốt: 100982,100982
Piping-Hot Oncidium Tofu: 100983,Đậu Hũ Tâm Ý Nóng Hổi: 100983,100983
Fossil Bag: 100984,Túi Đựng Hóa Thạch: 100984,100984
"""Treasury"" Key: 100985","Chìa Khóa ""Bảo Khố"": 100985",100985
Incomplete Notes: 100986,Nhật Ký Không Nguyên Vẹn: 100986,100986
Tattered Paper: 100987,Mẩu Giấy Rách: 100987,100987
Picture Commemorating Seirai Island: 100988,Bức Tranh Đảo Seirai: 100988,100988
Picture Commemorating Seirai Island (II): 100989,Bức Tranh Đảo Seirai II: 100989,100989
Picture Commemorating Seirai Island (III): 100990,Bức Tranh Đảo Seirai III: 100990,100990
Picture Commemorating Seirai Island (IV): 100991,Bức Tranh Đảo Seirai IV: 100991,100991
Fujiwara Toshiko's Treasure Map: 100992,Bản Đồ Của Fujiwara Toshiko: 100992,100992
A Bag of Beans: 100993,Một Túi Đậu: 100993,100993
[CHS] - （test）弱小的鬼兜虫: 100994,[CHS] - （test）弱小的鬼兜虫: 100994,100994
Right-Side Photo: 100995,Ảnh Chụp Bên Phải: 100995,100995
Left-Side Photo: 100996,Ảnh Chụp Bên Trái: 100996,100996
Inferior Starsilver: 100997,Quặng Tinh Ngân Chất Lượng Thấp: 100997,100997
Quality Starsilver: 100998,Quặng Tinh Ngân Chất Lượng Tốt: 100998,100998
Key: 100999,Chìa Khóa: 100999,100999
Box of Clothes: 101000,Hộp Trang Phục: 101000,101000
Iron Chunk: 101001,Mảnh Sắt: 101001,101001
White Iron Chunk: 101002,Mảnh Sắt Trắng: 101002,101002
Crystal Chunk: 101003,Mảnh Pha Lê: 101003,101003
Magical Crystal Chunk: 101004,Mảnh Ma Tinh: 101004,101004
Scarlet Quartz: 101005,Thạch Anh Đỏ: 101005,101005
Starsilver: 101006,Quặng Tinh Ngân: 101006,101006
Scarlet Quartz: 101007,Thạch Anh Đỏ: 101007,101007
Amethyst Lump: 101008,Miếng Tử Tinh: 101008,101008
Northlander Sword Billet: 101101,Phôi Kiếm Đơn Bắc Lục: 101101,101101
Northlander Bow Billet: 101102,Phôi Cung Bắc Lục: 101102,101102
Northlander Claymore Billet: 101103,Phôi Trọng Kiếm Bắc Lục: 101103,101103
Northlander Catalyst Billet: 101104,Phôi Pháp Khí Bắc Lục: 101104,101104
Northlander Polearm Billet: 101105,Phôi Vũ Khí Cán Dài Bắc Lục: 101105,101105
Northlander Sword: 101106,Kiếm Đơn Bắc Lục: 101106,101106
Northlander Bow: 101107,Cung Bắc Lục: 101107,101107
Northlander Claymore: 101108,Trọng Kiếm Bắc Lục: 101108,101108
Northlander Catalyst: 101109,Pháp Khí Bắc Lục: 101109,101109
Northlander Polearm: 101110,Vũ Khí Cán Dài Bắc Lục: 101110,101110
Midlander Sword Billet: 101111,Phôi Kiếm Đơn Trung Địa: 101111,101111
Midlander Bow Billet: 101112,Phôi Cung Trung Địa: 101112,101112
Midlander Claymore Billet: 101113,Phôi Trọng Kiếm Trung Địa: 101113,101113
Midlander Catalyst Billet: 101114,Phôi Pháp Khí Trung Địa: 101114,101114
Midlander Polearm Billet: 101115,Phôi Vũ Khí Cán Dài Trung Địa: 101115,101115
Onikabuto: 101201,Onikabuto: 101201,101201
Sakura Bloom: 101202,Tú Cầu Anh Đào: 101202,101202
Crystal Marrow: 101203,Tủy Pha Lê: 101203,101203
Dendrobium: 101204,Hoa Lan Máu: 101204,101204
Naku Weed: 101205,Cỏ Naku: 101205,101205
Sea Ganoderma: 101206,Hải Linh Chi: 101206,101206
Sango Pearl: 101207,Trân Châu San Hô: 101207,101207
Amakumo Fruit: 101208,Quả Amakumo: 101208,101208
Fluorescent Fungus: 101209,Nấm U Ám: 101209,101209
Seagrass: 101210,Rong Biển: 101210,101210
Lavender Melon: 101211,Dưa Tím: 101211,101211
Starshroom: 101212,Nấm Sao: 101212,101212
Rukkhashava Mushrooms: 101213,Nấm Thánh Rukkhashava: 101213,101213
Padisarah: 101214,Padisarah: 101214,101214
Sen Nilotpala: 101215,Sen Nilotpala: 101215,101215
Harra Fruit: 101216,Quả Harra: 101216,101216
Sen Kalpalata: 101217,Sen Kalpalata: 101217,101217
Zaytun Peach: 101218,Đào Zaytun: 101218,101218
Sumeru Rose: 101219,Tường Vi Sumeru: 101219,101219
Henna Berry: 101220,Quả Xích Niệm: 101220,101220
Ajilenakh Nut: 101221,Quả Ajilenakh: 101221,101221
Sand Grease Pupa: 101222,Nhộng Cát: 101222,101222
Scarab: 101225,Bọ Thánh Kim: 101225,101225
Activated Starshroom: 101226,Nấm Sao Bung Nở: 101226,101226
Scorched Starshroom: 101227,Nấm Sao Cháy Khô: 101227,101227
Viparyas: 101228,Viparyas: 101228,101228
Birch Wood: 101301,Gỗ Hoa: 101301,101301
Cuihua Wood: 101302,Gỗ Tụy Hoa: 101302,101302
Pine Wood: 101303,Gỗ Thông: 101303,101303
Sandbearer Wood: 101304,Gỗ Khước Sa: 101304,101304
Bamboo Segment: 101305,Đốt Trúc: 101305,101305
[CHS] - （test）能量木材: 101306,[CHS] - （test）能量木材: 101306,101306
Fragrant Cedar Wood: 101307,Gỗ Thùy Hương: 101307,101307
Fir Wood: 101308,Gỗ Sam: 101308,101308
Yumemiru Wood: 101309,Gỗ Mơ Mộng: 101309,101309
Maple Wood: 101310,Gỗ Phong: 101310,101310
Aralia Wood: 101311,Gỗ Khổng Tước: 101311,101311
Otogi Wood: 101312,Gỗ Otogi: 101312,101312
Brightwood: 101313,Gỗ Sáng: 101313,101313
Karmaphala Wood: 101314,Gỗ Karmaphala: 101314,101314
Adhigama Wood: 101315,Gỗ Adhigama: 101315,101315
Mountain Date Wood: 101316,Gỗ Chà Là: 101316,101316
Athel Wood: 101317,Gỗ Sanh: 101317,101317
Fabric: 101401,Vải Vóc: 101401,101401
Red Dye: 101402,Thuốc Nhuộm Đỏ: 101402,101402
Yellow Dye: 101403,Thuốc Nhuộm Vàng: 101403,101403
Blue Dye: 101404,Thuốc Nhuộm Lam: 101404,101404
Torn Page: 101501,"Mảnh ""Câu Chuyện Hẻm Ibis - Mở Đầu"": 101501",101501
Torn Page: 101502,"Mảnh ""Câu Chuyện Hẻm Ibis 1"": 101502",101502
Torn Page: 101503,"Mảnh ""Câu Chuyện Hẻm Ibis 2"": 101503",101503
Torn Page: 101504,"Mảnh ""Câu Chuyện Hẻm Ibis 3"": 101504",101504
Torn Page: 101505,"Mảnh ""Câu Chuyện Hẻm Ibis 4"": 101505",101505
Torn Page: 101506,"Mảnh ""Câu Chuyện Hẻm Ibis 5"": 101506",101506
Toki Alley Tales (Prologue): 101507,Câu Chuyện Hẻm Ibis - Mở Đầu: 101507,101507
Toki Alley Tales (I): 101508,Câu Chuyện Hẻm Ibis 1: 101508,101508
Toki Alley Tales (II): 101509,Câu Chuyện Hẻm Ibis 2: 101509,101509
Toki Alley Tales (III): 101510,Câu Chuyện Hẻm Ibis 3: 101510,101510
Toki Alley Tales (IV): 101511,Câu Chuyện Hẻm Ibis 4: 101511,101511
Toki Alley Tales (V): 101512,Câu Chuyện Hẻm Ibis 5: 101512,101512
Pass Permit: 101513,Giấy Chứng Nhận Thông Hành: 101513,101513
Dango Milk: 101514,Sữa Dango: 101514,101514
Realm Dispatch: 101515,Giấy Phép Động Tiên: 101515,101515
[CHS] - （test）暂借的留影机: 101516,(test) Máy Ảnh Mượn Tạm: 101516,101516
Special Sakura Bloom: 101517,Tú Cầu Anh Đào Đặc Biệt: 101517,101517
Thunder Sakura Crab: 101518,Cua Lôi Anh Đào: 101518,101518
Fresh Seagrass: 101519,Rong Biển Tươi: 101519,101519
Fresh Sakura Bloom: 101520,Tú Cầu Anh Đào Tươi: 101520,101520
Fresh Snapdragon: 101521,Cỏ Kim Ngư Tươi: 101521,101521
Fresh Bird Egg: 101522,Trứng Chim Tươi: 101522,101522
New Chronicles of the Six Kitsune: 101523,Tân Lục Hồ Truyện - Mở Đầu: 101523,101523
New Chronicles of the Six Kitsune (I): 101524,Tân Lục Hồ Truyện I: 101524,101524
New Chronicles of the Six Kitsune (II): 101525,Tân Lục Hồ Truyện II: 101525,101525
New Chronicles of the Six Kitsune (III): 101526,Tân Lục Hồ Truyện III: 101526,101526
New Chronicles of the Six Kitsune (IV): 101527,Tân Lục Hồ Truyện IV: 101527,101527
Sangonomiya Chronicles: 101528,Ký Sự Sangonomiya: 101528,101528
The Saga of Hamavaran (Preface): 101529,Chiến Ký Hamavaran - Lời Mở Đầu: 101529,101529
The Saga of Hamavaran (I): 101530,Chiến Ký Hamavaran I: 101530,101530
The Saga of Hamavaran (II): 101531,Chiến Ký Hamavaran II: 101531,101531
A Legend of Sword (I): 101532,Trầm Thu Thập Kiếm Lục I: 101532,101532
A Legend of Sword (II): 101533,Trầm Thu Thập Kiếm Lục II: 101533,101533
A Legend of Sword (III): 101534,Trầm Thu Thập Kiếm Lục III: 101534,101534
A Legend of Sword (IV): 101535,Trầm Thu Thập Kiếm Lục IV: 101535,101535
A Legend of Sword (V): 101536,Trầm Thu Thập Kiếm Lục V: 101536,101536
Sacred Sakura Cleansing Summary: 101537,Yếu Lược Tế Lễ Thần Anh Đào: 101537,101537
Fresh Mushroom: 101538,Nấm Rơm Tươi: 101538,101538
Crab Bait: 101539,Mồi Nhử Cua: 101539,101539
Someone's Diary V: 101540,Nhật ký của ai 5 - Đảo Jinren: 101540,101540
Diary of Roald the Adventurer: 101541,Nhật Ký Nhà Mạo Hiểm Roald - Ritou: 101541,101541
Grand Narukami Shrine Omamori: 101542,Bùa Hộ Mệnh Đền Narukami: 101542,101542
Official Tenryou Commission Document: 101543,Công Văn Hiệp Hội Tenryou: 101543,101543
Tenryou Commission Secret Letter: 101544,Mật Thư Của Hiệp Hội Tenryou: 101544,101544
Supersized Firework: 101545,Pháo Hoa Khổng Lồ: 101545,101545
Special Magical Crystal Ore: 101546,Mỏ Ma Tinh Đặc Biệt: 101546,101546
Ore Slag: 101547,Xỉ Khoáng: 101547,101547
Princess Mina of the Fallen Nation (I): 101548,Mina - Vong Quốc Công Chúa I: 101548,101548
Princess Mina of the Fallen Nation (II): 101549,Mina - Vong Quốc Công Chúa II: 101549,101549
